symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"JUSTIN","i2xuhY21miQtyG7sSK8GX7c6o23D24veGDLrBNypump","71","3","","","","","","","","","","","","","0.00000233","","","","","","","2026-07-05T17:03:03.658Z","","","","","",""
"BLACK","3ur4dvYN1Qx1QoLGeUmqjZSzyfhAFsiHXSJsSZaBpump","70","2.8","","","","","","","","","","","","","0.000008388","","","","0.000002538","","","2026-07-05T17:03:15.335Z","","","","2026-07-05T17:03:50.782Z","",""
"TOSA","C6yrZvrUeg4maPnfbXjwDHEL1bJYr77smt8MuURtpump","71","2.962962961","","","","","","","","","","","","","0.000002269","0.000002269","","","","","","2026-07-05T17:04:09.347Z","2026-07-05T17:05:08.547Z","","","","",""
"Futa","CZSiUN6oBSn1mSyKbfJ2vW7JHmj74YWA2V2YZRk3pump","79","4.938271603","","-108.005","","","","","-16.64795058955643","","","","","","0.000003538","0.000003562","","","0.000002969","","","2026-07-05T17:04:15.350Z","2026-07-05T17:06:38.783Z","","","2026-07-05T17:04:50.778Z","",""
"NIU","22jDh7QFwc6AsH8iWRPXeZfjoVkxSuc9xXCRnUSApump","","","","","","","","","","","","","","","","0.000002742","","","","","","","2026-07-05T17:04:50.558Z","","","","",""
"IAG","MNBGvgNYJ2puvSHAwm9javtjDHgdPH81JCYVERepump","71","2.962962961","","","","","","","","","","","","","0.00000227","0.00000227","","","","","","2026-07-05T17:05:15.501Z","2026-07-05T17:06:14.565Z","","","","",""
"Futa","DZZnHixC98rgZRsFsKx5mEGyaxDvYzjB55kwTPhtpump","71","3","","","","","","","","","","","","","0.000007035","0.000008634","","","","","","2026-07-05T17:06:03.585Z","2026-07-05T17:07:02.570Z","","","","",""
"rDOGE","9CoDZGmgeBCFadwVUYJUdmzsepejcfHunc813sWrpump","66","3","","","","","","","","","","","","","0.00000227","","","","","","","2026-07-05T17:06:09.362Z","","","","","",""
"TOAD","BMZp3WE9mJP5Vf5m5FRC7eR8H4HwrEiJwzq3CnQ5dUdR","","","","","","","","","","","","","","","","","","","","","4.439e-7","","","","","","2026-07-05T17:07:09.474Z",""
"Dogify","9175fhLyVQMS9VYPB3ih9AaBYX5QDEMwgYfpe7xrpump","69","2.7","","","","","","","","","","","","","0.000002469","","","","0.000002314","","","2026-07-05T17:08:51.358Z","","","","2026-07-05T17:09:32.734Z","",""
"Magnet","8B7Kvznv7ExatZ3JQsCTjj7tD3vRnxDAHghTjstLpump","83","6.872852234","","","","","","","","","","","","","0.000002399","","","","0.000002399","","","2026-07-05T17:08:57.371Z","","","","2026-07-05T17:09:14.538Z","",""
"Sol","SoL3gnJgRZQcWCTinaAk4DyyuyhAW932LmY6zvcWKt6","71","4","","","","","","","","","","","","","0.000006833","0.000009695","","","","","","2026-07-05T17:09:27.751Z","2026-07-05T17:10:50.759Z","","","","",""
"MH","6MBCrNaVDR93i1uaSB3s7xE3wABfa7WEQXXku768pump","","","","","","","","","","","","","","","","","","","","","4.459e-7","","","","","","2026-07-05T17:09:28.169Z",""
"$RAW","9cHVG6VfFCwM4M9j6xsbqwEU2etCq9HmvGYPH6R3pump","","","","","","","","","","","","","","","","0.000003253","","","","","","","2026-07-05T17:09:32.530Z","","","","",""
"1x","129TqeNKrXRcMoWoTATNtEZG24ea5oFhUvHmx3DQpump","75","3.950617282","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T17:09:39.805Z","","","","","",""
"DAISY","4txbE1vCNhuGBrqPWH8ihT6TgT3J5DsEemGJuajppump","72","3.5","","","","","","","","","","","","","0.000002268","0.000005953","","","","","","2026-07-05T17:09:40.170Z","2026-07-05T17:10:50.812Z","","","","",""
"CHNK","2DqftQkaBwZW1tXbmo7Uzyh1XbpoquRxxMQLMEkumjkd","","","","","","","","","","","","","","","","","","","","","5.876e-7","","","","","","2026-07-05T17:09:51.458Z",""
"CANSEM","Gp9daM7k7KQWtib3bcvMzTkBiEvgsj921oh9FrYjpump","81","5.925925924","","-101.842","","","","","-1.0475774770842474","","","","","","0.000002267","0.000002291","","","0.000002267","","","2026-07-05T17:11:32.736Z","2026-07-05T17:13:14.584Z","","","2026-07-05T17:11:32.742Z","",""
"Kryptonite","J1QGHwnTSUmoBqK3bercJskfP1pFxXU3Kf9vHcj8pump","71","3.5","","","","","","","","","","","","","0.000006411","","","","0.000003062","","","2026-07-05T17:12:27.347Z","","","","2026-07-05T17:13:02.819Z","",""
"SNEK","5Wf9pAV5ce117mDqq9Wi7LgB8DK5wsTDLXT7kGSyG4jy","66","2.475247523","","24.203","","","","","-31.584362139917697","","","","","","0.000002257","0.000002916","","","0.000001995","","","2026-07-05T17:12:33.405Z","2026-07-05T17:13:32.572Z","","","2026-07-05T17:13:56.775Z","",""
"Kryptonite","5Z7bnUsTGrGm5LTNKWu9v31gTg96vK5C1urLPk2Ypump","66","5","","","","","","","","","","","","","0.000002373","","","","","","","2026-07-05T17:12:45.377Z","","","","","",""
"womlet","Aw4LddsMUYRcwE82M6QB55Pr21upuPTrBZRaXEaUpump","69","2.7","","","","","","","","","","","","","0.000006565","","","","0.000002337","","","2026-07-05T17:12:57.454Z","","","","2026-07-05T17:13:32.743Z","",""
"BULLFLAG","8rTc4cEMxrpQj8iA1gd49ziXsAyQEDAfUTPKoAqdpump","71","3","","","","","","","","","","","","","0.000004165","0.000005107","","","","","","2026-07-05T17:13:09.341Z","2026-07-05T17:14:08.555Z","","","","",""
"DAISY","DGeHv7bYXgF9xiCMvQstqHkANTJ3Tu8hVdW7fLT5pump","68","4.099999999","","","","","","","","","","","","","0.000002372","","","","0.000002372","","","2026-07-05T17:13:39.440Z","","","","2026-07-05T17:14:02.547Z","",""
"BULLY","6YkxNRJJeuFkwCybyRoLDN4bBThLyLc2eyNPyS6Rpump","91","19.675925926","","","","","","","","","","","","","0.000006215","","","","0.000006215","","","2026-07-05T17:15:09.510Z","","","","2026-07-05T17:15:26.530Z","",""
"Goat","HskyVpvaYyj5mzZHXiam4p8BULUFvQygTqtRxRC1pump","84","7","","","","","","","","","","","","","0.000002269","","","","","","","2026-07-05T17:15:21.340Z","","","","","",""
"WOMLET","4fmbq3qneoPntAwSzr7cT4FpR97znLr1HfvytsjCpump","75","3.950617282","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T17:15:57.377Z","","","","","",""
"game","8RCnDFmZuci3TCV7RsfACrM27cKtKSFuoRtHDXnpump","73","4.444444442","","","","","","","","","","","","","0.000002375","","","","","","","2026-07-05T17:16:15.321Z","","","","","",""
"DAISY","EgLkyRJxctWLzJxuW8gVoPia1kp13hkoHSxcH7ajpump","65","5","","","","","","","","","","","","","0.000004511","","","","0.000002884","","","2026-07-05T17:16:27.352Z","","","","2026-07-05T17:17:02.763Z","",""
"Nailong","5SHNxwFDqyZcGZhH9MhypuLuL7br5CEUrGzCRSgbpump","71","2.962962961","","","","","","","","","","","","","0.000002372","","","","","","","2026-07-05T17:16:45.348Z","","","","","",""
"GAME","C23kTxGDaRTJ2Vwf4GeUAodR7ChYqhu63PtbZHgbpump","69","3.6","","","","","","","","","","","","","0.000002341","","","","","","","2026-07-05T17:17:33.389Z","","","","","",""
"supplytard","64Y5wDm5mwNztDfcTCBxAfJqdrkhXBH7jsp4YNS8pump","68","4","","","","","","","","","","","","","0.000002293","","","","","","","2026-07-05T17:18:51.337Z","","","","","",""
"BS","BrgSnihHbo2nK2JmzM5m7TvDKmDqGwaTRGmZ8wj2b2Bp","","","","","","","","","","","","","","","","","","","","","4.748e-7","","","","","","2026-07-05T17:19:09.374Z",""
"supplytard","2wHH1A8oDgn4ZS3Xjz9sdhZHVZNA75bAHBC1yCTzpump","77","3.5","","","","","","","","","","","","","0.000002272","","","","","","","2026-07-05T17:19:15.428Z","","","","","",""
"Sol","soLnzZ8xtxuQfq9TELpAxPA6kLQn72iUqoP86kKihKr","71","3","","","","","","","","","","","","","0.000002363","","","","","","","2026-07-05T17:19:39.352Z","","","","","",""
"PLEASEBRO","A2foR7qcLsmSVGgB586SCQ4CdxfMVL8YEL6ajKpmpump","65","5.7","","","","","","","","","","","","","0.000005826","","","","0.000005293","","","2026-07-05T17:19:51.460Z","","","","2026-07-05T17:20:26.777Z","",""
"PLSBRO","2Y56ZTUDy7JKNeQ6auCvxDf2KVWx2y8YGKPvC4Y1pump","71","3.1","","","","","","","","","","","","","0.00000231","","","","0.00000231","","","2026-07-05T17:20:03.426Z","","","","2026-07-05T17:20:26.550Z","",""
"COW","Fk3PTz9VWzcti4Z8KVGy15QtWCt5RKhQTFKQCTTBpump","66","2.962962961","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T17:21:09.432Z","","","","","",""
"Nut","4tUQ6XKsVaaDMrTkHvYFh1z6sifjoQ5wUdPGDiHwpump","73","4.444444443","","12.093","","","","","-24.917400881057276","","","","","","0.00000604","0.000007264","","","0.000005454","","","2026-07-05T17:21:33.365Z","2026-07-05T17:22:32.643Z","","","2026-07-05T17:22:44.736Z","",""
"Jbull","9ih5nypPnNXMh3Cmt4xh3bYAKC34vnCuTF6CUE9cpump","79","5.000000001","","","","","","","","","","","","","0.00000281","0.00000585","","","","","","2026-07-05T17:22:03.835Z","2026-07-05T17:23:02.547Z","","","","",""
"PLEASEBRO","2s73sJBLpdhLbyQvy7M9y5euLAX5cF97SA4bbBE2pump","68","3.456790121","","","","","","","","","","","","","0.000002269","","","","","","","2026-07-05T17:22:04.250Z","","","","","",""
"AHT","4xD8bxzNyfm2pJEF261Fq8LXcLBpyGfJwDfXgjz5pump","66","5","","","","","","","","","","","","","0.000003971","","","","","","","2026-07-05T17:22:09.463Z","","","","","",""
"Trump","AEfdXidtL2ZAkvKQy7JaUgqC5kHrMvRxWaUcZePapump","66","3","","","","","","","","","","","","","0.000002267","","","","","","","2026-07-05T17:22:27.783Z","","","","","",""
"VISION","soLZaKGoPZDMt3RPH9rFUyjaKxDv3sz3yUHuQMSsFZV","68","4","","","","","","","","","","","","","0.000002373","","","","","","","2026-07-05T17:22:28.200Z","","","","","",""
"VISION","4r5kaRvm3NLbiA4nzj51SUEj1oXJTevvknvqGxFFpump","77","7","","","","","","","","","","","","","0.000002373","","","","0.000002373","","","2026-07-05T17:23:27.386Z","","","","2026-07-05T17:23:44.547Z","",""
"ROFL","3QnDRCt6FsFbFUviebhnGAozWhZR71qr3T7mEr8rpump","66","3.456790121","","","","","","","","","","","","","0.000002274","","","","","","","2026-07-05T17:24:33.837Z","","","","","",""
"‾◡ ‾","EssMn8LqXbjzDGGkbNXA7evMxjWwdL22bEHbZjWipump","79","4.879012344","","","","","","","","","","","","","0.000002483","","","","0.000002276","","","2026-07-05T17:25:46.559Z","","","","2026-07-05T17:26:21.549Z","",""
"CALF","EYUvdGe5tsRaF2GDR8hYESdgvEMc3EGJCLaLbuDepump","67","2.35","","","","","","","","","","","","","0.000002274","","","","","","","2026-07-05T17:26:16.541Z","","","","","",""
"FSD","2vA4J4GjXL3JoB6uYiyk7aBKnboJhbZ6y9i9yAnGWVge","","","","","","","","","","","","","","","","","","","","","0.000002314","","","","","","2026-07-05T17:27:23.788Z",""
"友情","6tASCMLCyA4HC2x7ccvozzVZQCNQh47AGkSe6rZCpump","67","3","","","","","","","","","","","","","0.000002267","","","","","","","2026-07-05T17:31:24.534Z","","","","","",""
"UNO","999H1rdKgnpqUMxXhCJaYtiiHzxtAhdchLBvf33ppump","69","5","","","","","","","","","","","","","0.000002292","","","","","","","2026-07-05T17:32:22.285Z","","","","","",""
"Cow","9vKfFzrt5ao7QGUsKQBKUF7xm5fMKtsk6xvtLZaNpump","68","3","","","","","","","","","","","","","0.000002372","","","","","","","2026-07-05T17:33:22.528Z","","","","","",""
"Supply","2nCwCYAzUdXZqo1LsgMu9iwDSz4tUJzWsk28TKgvpump","79","15","","","","","","","","","","","","","0.0000116","","","","","","","2026-07-05T17:34:23.612Z","","","","","",""
"SPANISH","EJbA5H2QJVDQ6Db6GWCdmkkui8cbyDyyMpYsWi3Lpump","80","7.901234566","","","","","","","","","","","","","0.000002269","","","","","","","2026-07-05T17:36:22.569Z","","","","","",""
"SPANISH","9muBL9wJekWAomJ2r9bxmtXPt2HC52v1LfDYkCbjpump","70","4.938271603","","","","","","","","","","","","","0.00000231","","","","","","","2026-07-05T17:37:23.699Z","","","","","",""
"Supply","DvabUz6J39H51DpR65qvsuNaUmks54FPrxoQFrJq5PJi","92","15","","","","","","","","","","","","","0.00001259","","","","","","","2026-07-05T17:37:24.513Z","","","","","",""
"BULL","CtF7nVEg1Wfh3x24ixsy1qjP5KLxxgXi2KAnoEjVpump","88","9.8","","","","","","","","","","","","","0.000005078","","","","","","","2026-07-05T17:38:22.531Z","","","","","",""
"Traders","7rxRbrAmBLqvGABZQBnswhaSEgDWBzxDvTj51QoK5RxE","71","3","","","","","","","","","","","","","0.000002269","","","","","","","2026-07-05T17:39:24.522Z","","","","","",""
"Purrot","5osoE88ZhRMNVgknuFxtdgqjB7yU8iZ1pevRsAKopump","79","5","","","","","","","","","","","","","0.000006961","","","","","","","2026-07-05T17:39:25.514Z","","","","","",""
"SOL","6HM9VMrqCSYJ97ApbCNLLfWEYqQQeznseNp8zJPFpump","65","3","","","","","","","","","","","","","0.000002399","","","","","","","2026-07-05T17:39:26.534Z","","","","","",""
"xiaoguangju","DN4J3efBjXr6eyMTaXXA18gYrgPW1cWusTkDkpjApump","76","3.5","","","","","","","","","","","","","0.000004887","","","","","","","2026-07-05T17:40:23.537Z","","","","","",""
"$1","BXY4qmEkjxtUGQzV714ZrqeXRghdhQDkahVYa1XM8m5e","66","3","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T17:42:25.606Z","","","","","",""
"BWULL","6qULkxJLzHjFo7QLMMekcT55rmUwPipMYhRUcTbrpump","90","11.85185185","","","","","","","","","","","","","0.00001793","","","","","","","2026-07-05T17:42:26.582Z","","","","","",""
"BULL","G2sSdabpjYeJPpqNNYAKQNguJodFrNZ9WACXfFtHpump","","","","","","","","","","","","","","","","","","","","","0.000002311","","","","","","2026-07-05T17:42:27.537Z",""
"お姫様","27VTZ4934Ygg5Zt86EGUrMQaKL8bCXXM8vSjUP5ppump","74","3.5","","","","","","","","","","","","","0.000002269","","","","","","","2026-07-05T17:42:28.521Z","","","","","",""
"BEARS","HqeWXqr46JfDZqHnevxqYeAHJhf5MufjJqNUPBNCpump","65","3","","","","","","","","","","","","","0.000002279","","","","","","","2026-07-05T17:43:23.517Z","","","","","",""
"BURKINAFASO","Ej8XXgu1QQrEa627HjhkDFREGDBkNDKknwGWJknRpump","79","4.938271603","","","","","","","","","","","","","0.000003743","","","","","","","2026-07-05T17:43:24.505Z","","","","","",""
"Supply","FtPGJExMTbFKR6Vk5w8yU1BXV8bwUH3Q3mbR8shgpump","79","5","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T17:44:25.514Z","","","","","",""
"LM","Fz3jSX7a2c2keWwjcdoh73GUeybx7XcALR8DHqge9Mh6","","","","","","","","","","","","","","","","","","","","","0.000002757","","","","","","2026-07-05T17:44:26.566Z",""
"Matador","GWXTLTFnk5vPkETeuK72TM2qaLnuEDMD9ype2x8wbonk","67","4.9375","","","","","","","","","","","","","0.000007571","","","","","","","2026-07-05T17:44:27.545Z","","","","","",""
"BULL","6FF8RQ9fogva8qqGYuNKCQNgmbpb4RnsozQgLeuHpump","75","5","","","","","","","","","","","","","0.000003094","","","","","","","2026-07-05T17:44:28.591Z","","","","","",""
"Null","FVwzmnDhBR7nLLZ9fesPr4ZQSSky4diBqcdWN6Rrpump","71","2.962962961","","","","","","","","","","","","","0.000002349","","","","","","","2026-07-05T17:45:22.534Z","","","","","",""
"VIAGRA","62BRdcjSjeq8th6c99467MbG4aPWe7RJK2U9jtCKpump","85","7.901234566","","","","","","","","","","","","","0.000007423","","","","","","","2026-07-05T17:46:22.526Z","","","","","",""
"Cabbit","APpEW84RDCNSiZfM4wmYSawt1CRpqxoRKDpBpVULpump","65","1.97530864","","","","","","","","","","","","","0.000002986","","","","","","","2026-07-05T17:48:22.535Z","","","","","",""
"BA","wnYNPFAkTmvpmbknCavQVcoxkyNxdhXL3vdfEBRxHRN","","","","","","","","","","","","","","","","","","","","","3.389e-7","","","","","","2026-07-05T17:52:23.528Z",""
"20%","8ApjYhhjMmTHuha34cWCuLp3h3esVwSbn7GTEdTUpump","74","6.913580245","","","","","","","","","","","","","0.000004965","","","","","","","2026-07-05T17:52:24.588Z","","","","","",""
"LOCKCOIN","4FPHVYLtQ7QbbQqaVeAPBAaXjJViTcdSZ6yvfoRJpump","82","6","","","","","","","","","","","","","0.000002724","","","","","","","2026-07-05T17:53:22.536Z","","","","","",""
"Float","E1FSAHEAbJePvK9R4kc9R6fvzPaotnfCvVcLPcNuyChE","85","7.9","","","","","","","","","","","","","0.0000551","","","","","","","2026-07-05T17:55:22.521Z","","","","","",""
"BA","AX7GrxtxfmxiRYBgVmhqFY4Y31XXCAGeJM7Twy4owEwr","","","","","","","","","","","","","","","","","","","","","3.063e-7","","","","","","2026-07-05T17:56:22.527Z",""
"bagworkr","42soKxXzQTdcEMQDBbFXFvQ89fssy2diCoKEXk7Vpump","75","3.950617282","","","","","","","","","","","","","0.000002581","","","","","","","2026-07-05T17:57:24.591Z","","","","","",""
"PIGEON","5sM3HyrT1gKuHNV72m2vNf1jVQxYEwJrxE8tVvi4pump","100","4","","","","","","","","","","","","","0.000003585","","","","","","","2026-07-05T17:57:25.568Z","","","","","",""
"活潑的","ChWdA3MMjkvXyi2wQ2FpuAcpXpJckG2Ts24KWFr6pump","","","","","","","","","","","","","","","","","","","","","8.712e-7","","","","","","2026-07-05T17:57:26.540Z",""
"Bull Fund","ALn7xTSZLN6CKn1XxNrPabnD9e4QSrR9mVcbYx6Fpump","71","3.083247688","","","","","","","","","","","","","0.000003913","","","","","","","2026-07-05T17:58:22.237Z","","","","","",""
"CARD","EJQ9YrqjqPJVbhbZrry49Dksc8jKdZd2mUhZndwepump","78","7","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T18:00:22.275Z","","","","","",""
"SISU","7G626MJrsHp51zyMeu5t5FNBjcbgTyHparuTRVuMpump","77","7","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T18:02:23.530Z","","","","","",""
"LAMPERT","DVL9mgcmrVbfySDSciVE1WhyC1fSX4cXTCWPBQxWpump","66","4.099999999","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T18:02:24.592Z","","","","","",""
"hermano","FUXU8dJxW9UEofHxnhZxsgFkqePAZmZsdPqoubTUpump","100","2","","","","","","","","","","","","","0.000005026","","","","","","","2026-07-05T18:03:24.574Z","","","","","",""
"BA","7iRizpVHsp1WcpbmuHTiScJ5jwK7jZUqRA38rEuBfoEz","","","","","","","","","","","","","","","","","","","","","3.988e-7","","","","","","2026-07-05T18:03:25.523Z",""
"Bulldeng","Ctmjp8zPiQLdXj8HwmJyEznwdZu7bvQeNdQjiyqYpump","69","4.938271603","","","","","","","","","","","","","0.000002269","","","","","","","2026-07-05T18:03:26.609Z","","","","","",""
"Bulldeng","E4SuPwriQRwER9Sp9MT1zmw1toQHoFL8Swq92C4jpump","67","4.938271603","","","","","","","","","","","","","0.000002268","","","","","","","2026-07-05T18:04:23.537Z","","","","","",""
"Chudimals","TH2YAkgTu82ur3Cr7dX9fEvqUgfuSgSViizroo5pump","91","14.814814813","","","","","","","","","","","","","0.000006755","","","","","","","2026-07-05T18:04:24.530Z","","","","","",""
"Bulldeng","CPn3XkKkQwUYHubodyafMosQmV8JU1WbwLj7wmLHpump","71","2.962962961","","","","","","","","","","","","","0.000002373","","","","","","","2026-07-05T18:05:22.520Z","","","","","",""
"Bulldeng","4PL7hCneYGz7pCv4aGq9EHsGDHpBk4xZFayvAu1Epump","66","3","","","","","","","","","","","","","0.000002381","","","","","","","2026-07-05T18:06:23.511Z","","","","","",""
"Purrot","4fUvfkk1wkm6ZpaFFA8UpxVhddihDvmuRiVFA29ypump","71","5","","","","","","","","","","","","","0.000002489","","","","","","","2026-07-05T18:06:24.552Z","","","","","",""
"Purrot","BZSPz6BRb9Vgpc9DXMjZDXyymkhVSohSkAoQ7BCopump","71","5","","","","","","","","","","","","","0.000002269","","","","","","","2026-07-05T18:07:22.534Z","","","","","",""
"MF","5dzL5NbgQtgg4e6oimTbtghMwTYXYnYvRZ81cP9nwJCG","","","","","","","","","","","","","","","","","","","","","2.698e-7","","","","","","2026-07-05T18:08:23.700Z",""
"VENTCAT","EVb5G6VSY76M1wXqagCx533eMUT4ZUS4sxHfc1Qpump","65","5","","","","","","","","","","","","","0.000003636","","","","","","","2026-07-05T18:08:24.535Z","","","","","",""
"REVIEW","FzcYBRi3fESDhmXxiNyAE6UKz2zgSwAB6KcwyxXrpump","66","2.962962961","","","","","","","","","","","","","0.000002293","","","","","","","2026-07-05T18:09:23.503Z","","","","","",""
"PL","8rftk7CokBQUP3Hg9Kwc4SP9HAo8584itVkhtnYe1hpU","","","","","","","","","","","","","","","","","","","","","4.872e-7","","","","","","2026-07-05T18:09:24.509Z",""
"POOLZI","3pidGBXaJzZmHoWzK6pzsjJqvmSCVQWbdrQSHSoXpump","71","3.083456788","","","","","","","","","","","","","0.000004097","","","","","","","2026-07-05T18:10:25.525Z","","","","","",""
"BORUTO","2Var8X7dbk2ZQf9SwEmvYE8VhQ3v2kxbPuMDP8hepump","68","2.469135801","","","","","","","","","","","","","0.000002848","","","","","","","2026-07-05T18:10:26.544Z","","","","","",""
"cat","CjpVmNe7u8WUdiZY1cX5ozpDz7kWXbrBBpwawhpXpump","70","5","","","","","","","","","","","","","0.000002273","","","","","","","2026-07-05T18:10:27.528Z","","","","","",""
"TERACORNUCOPI","ANMZsHxhbvT2Zozivtgt6S7xAiewKWJhiqeAdjJspump","67","5","","","","","","","","","","","","","0.000003143","","","","","","","2026-07-05T18:10:28.509Z","","","","","",""
"BFC","5CCFFiZx48v5fySVcpYDv1edAeGjN4VqNLbGrZ5vpump","66","2.2","","","","","","","","","","","","","0.000004592","","","","","","","2026-07-05T18:11:25.547Z","","","","","",""
"LOCKCOIN","9wbnYpLVzU3VFdWRej9FDAXNq7UMRx7gZjQApZ3Tpump","73","9.5","","","","","","","","","","","","","0.000008496","","","","","","","2026-07-05T18:11:26.526Z","","","","","",""
"CATalyst","9kKB9ei6ewRudHZr4sL83ai36jC4pHwy2LKcruCspump","67","7","","","","","","","","","","","","","0.000002376","","","","","","","2026-07-05T18:11:27.547Z","","","","","",""
"LOCKCOIN","74dGY7kdqytaLS2Ho2sUNkfSZsRBSer4Kwt3ZiVDpump","","","","","","","","","","","","","","","","","","","","","0.000002269","","","","","","2026-07-05T18:11:28.522Z",""
"BULL","7qmVG5i5v1dbaZwEdYVLfoQKo8gML7KxspxjxT4Kpump","66","2.962962961","","","","","","","","","","","","","0.000002442","","","","","","","2026-07-05T18:12:25.511Z","","","","","",""
"catalyst","2X3ED7REzhiTJ2RuMAvMpePF79F2LHxm9xep4Xnrpump","71","3","","","","","","","","","","","","","0.000002376","","","","","","","2026-07-05T18:12:26.506Z","","","","","",""
